DEPTH,GR,NPHI,RHOB,RT,MARKER,ZONE,VSH_LINEAR,RHOB_SR,NPHI_SR,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,FTEMP,SW,VSH_Z4,PHIE_Z4,PHIT_Z4,SW_Z4,SW.1
1306.3508,54.5384,0.23407,2.516,4.5128,TAF,TAF,0.2816332797695788,2.541875080152419,0.1886200296656078,0.1062057322076949,0.1326088521860929,0.1062057322076949,0.1326088521860929,2.809379829825076,58.7317,0.9795303196060643,0.3749,0.0698,0.1223,1.0,0.9795303196060644
1306.5032,56.6054,0.238308,2.4695,4.6995,TAF,TAF,0.3089931514283521,2.478219691368194,0.1883633964976266,0.1136824292427641,0.1426505371891721,0.1136824292427641,0.1426505371891721,2.769299714736293,58.736,0.8861287285554129,0.3929,0.0875,0.1425,1.0,0.8861287285554129
1306.6556,56.4988,0.238014,2.3889001,4.7952,TAF,TAF,0.3075821391792833,2.361758630940601,0.1882681812002019,0.1368463007562839,0.1656821263043418,0.1368463007562839,0.1656821263043418,2.6971819041289384,58.7402,0.7618365176527769,0.3822,0.1237,0.1772,0.9208,0.7618365176527769
1306.808,55.7498,0.231126,2.3845,4.8759,TAF,TAF,0.2976679912003664,2.356739264081176,0.1807438668455829,0.1379511780518559,0.1658575522268902,0.1379511780518559,0.1658575522268902,2.6883660125326125,58.7444,0.7562775599953384,0.3703,0.1257,0.1775,0.9106,0.7562775599953384
1306.9604,54.7769,0.217054,2.3731001000000003,4.9566,TAF,TAF,0.2847901880378987,2.342479243553674,0.1641160848516928,0.1392219829428845,0.1659210630714375,0.1392219829428845,0.1659210630714375,2.666969819449108,58.7487,0.7520528764666241,0.3511,0.1297,0.1789,0.9085,0.7520528764666241
1307.1128,54.4417,0.195274,2.3784001,5.0032,TAF,TAF,0.2803533089957987,2.3505068724764246,0.1349972744485297,0.129150807780572,0.1554339304989281,0.129150807780572,0.1554339304989281,2.645884128184555,58.7529,0.7968046900470398,0.3375,0.1234,0.1706,0.961,0.7968046900470398
1307.2652,54.0356,0.187754,2.3958999,4.9747,TAF,TAF,0.2749779612064287,2.375381440693828,0.1262192163565461,0.1211168081696344,0.1468959920327371,0.1211168081696344,0.1468959920327371,2.6512224198164667,58.7571,0.8445528181305128,0.3305,0.1148,0.161,1.0,0.8445528181305128
1307.4176,52.8081,0.185525,2.4182998,4.8313,TAF,TAF,0.2587301419218887,2.407235277200952,0.1281172427185506,0.1163195638535899,0.1405755146587669,0.1163195638535899,0.1405755146587669,2.6691584976492537,58.7614,0.8997216371666845,0.3194,0.1066,0.1513,1.0,0.8997216371666845
1307.57,53.8334,0.207897,2.436,4.6037,TAF,TAF,0.2723015383475007,2.430761262064224,0.1547226873651699,0.1163227452479244,0.1418510144680025,0.1163227452479244,0.1418510144680025,2.702983519723474,58.7656,0.9120297854936574,0.3444,0.1013,0.1496,1.0,0.9120297854936574
1307.7224,55.8609,0.225782,2.4598999,4.4716,TAF,TAF,0.2991385677563846,2.4641253314058216,0.1727638242236412,0.1120420252469949,0.1400862659741559,0.1120420252469949,0.1400862659741559,2.74272275091492,58.7698,0.9293922066781172,0.3775,0.0906,0.1434,1.0,0.9293922066781172
1307.8748,57.0381,0.231006,2.4593999,4.4933,TAF,TAF,0.3147205904543565,2.4637168866728865,0.1763569598875065,0.1109554260636635,0.1404604814187594,0.1109554260636635,0.1404604814187594,2.7464968775288057,58.7741,0.919826396603856,0.3921,0.0897,0.1446,1.0,0.919826396603856
1308.0272,57.7421,0.23566,2.4607,4.6045,TAF,TAF,0.3240390953637791,2.465829317829791,0.1808482055459496,0.1107055782635142,0.1410842434538685,0.1107055782635142,0.1410842434538685,2.752912826281265,58.7783,0.9009366908720995,0.4019,0.0888,0.145,1.0,0.9009366908720996
1308.1796,58.9732,0.236264,2.4496001,4.7255,TAF,TAF,0.3403345660938786,2.449393783606893,0.1775853271157056,0.1097164028271331,0.1416227683984341,0.1097164028271331,0.1416227683984341,2.738551984150238,58.7825,0.8803363142568695,0.4133,0.0916,0.1494,1.0,0.8803363142568695
1308.332,59.0711,0.236799,2.4033999,4.8113,TAF,TAF,0.3416304206828452,2.3792189349812727,0.1780585805355567,0.123361911237997,0.1553897631770137,0.123361911237997,0.1553897631770137,2.697238832613377,58.7868,0.7991636914508731,0.4091,0.1122,0.1694,0.962,0.7991636914508731
1308.4844,59.6214,0.233738,2.3648,4.8573,TAF,TAF,0.3489144735971282,2.3191416157402323,0.1714335977604567,0.1340715316684083,0.1667822635681391,0.1340715316684083,0.1667822635681391,2.661220048260548,58.791,0.7426267518825812,0.408,0.1277,0.1849,0.8915,0.7426267518825812
1308.6368,59.7213,0.224382,2.3663999,4.9339,TAF,TAF,0.3502368012114056,2.3213375885924865,0.1566711068983289,0.1292670651957367,0.1621017653093059,0.1292670651957367,0.1621017653093059,2.64949647621214,58.7952,0.7557043767602339,0.4071,0.1244,0.1814,0.8995,0.7557043767602339
1308.7892,60.7215,0.212638,2.3637,4.9449,TAF,TAF,0.3634759611693665,2.31441988874679,0.1341998233839691,0.1219474701544932,0.1560233415141212,0.1219474701544932,0.1560233415141212,2.6259190706193785,58.7995,0.7791425294749159,0.4104,0.1214,0.1788,0.9059,0.7791425294749159
1308.9416,63.3839,0.211172,2.3780999,4.946,TAF,TAF,0.3987168524631826,2.3304222265424497,0.1191137684987265,0.107811132711504,0.1451908376299274,0.107811132711504,0.1451908376299274,2.62108577567781,58.8037,0.8244744119462074,0.4374,0.1098,0.171,0.9332,0.8244744119462074
1309.094,65.6544,0.203835,2.4142,4.9472,TAF,TAF,0.4287703544473358,2.3873281826692248,0.09412217373875,0.0848148068093486,0.1250120275387863,0.0848148068093486,0.1250120275387863,2.6292327514078195,58.8079,0.9376850170585874,0.4598,0.0878,0.1522,1.0,0.9376850170585874
1309.2464,68.8449,0.201239,2.4906001,4.9484,TAF,TAF,0.4710014480744844,2.526748981357734,0.0687875099874641,0.0477861876978248,0.0919425734548077,0.0477861876978248,0.0919425734548077,2.6783608658688784,58.8122,1.0,0.4995,0.0473,0.1172,1.0,1.0
1309.3988,73.5503,0.212054,2.5155,4.8105,TAF,TAF,0.5332845347233436,2.590342467462853,0.054432335623956,0.0294034115614857,0.0793988366917992,0.0294034115614857,0.0793988366917992,2.697271818477211,58.8164,1.0,0.5558,0.0298,0.1076,1.0,1.0
1309.5512,78.9007,0.213091,2.5359001,4.5834,TAF,TAF,0.6041051720349551,2.666977070505161,0.00417835665161,0.0054395926134563,0.0620744524917333,0.0054395926134563,0.0620744524917333,2.6902004142806795,58.8206,1.0,0.6136,0.011,0.0969,1.0,1.0
1309.7036,84.2792,0.227206,2.5524001,4.4678,TAF,TAF,0.675297755352184,2.765366159883085,-0.015,-0.0037793720717451,0.059529792492522,0.0,0.0633091645642672,2.745054595334369,58.8249,1.0,0.6733,0.0001,0.0943,1.0,1.0
1309.856,88.807,0.234464,2.5883999,4.3692,TAF,TAF,0.7352300373534388,2.9727175266280064,-0.015,0.0031267101645819,0.0720545261664668,0.0031267101645819,0.0720545261664668,2.9962920537134377,58.8291,1.0,0.6922,0.0001,0.0969,1.0,1.0
1310.0084,91.4653,0.235211,2.5478,4.2893,TAF,TAF,0.7704166589453677,2.875989096381027,-0.015,0.0001998452708566,0.0724264070469848,0.0001998452708566,0.0724264070469848,2.8776235101726964,58.8333,1.0,0.7365,0.0001,0.1031,1.0,1.0
1310.1608,92.7177,0.240469,2.5308999,4.2981,TAF,TAF,0.7869940673950278,2.82980115863736,-0.015,-0.000927165159315,0.0728535286589687,0.0,0.0737806938182838,2.8218709790602285,58.8376,1.0,0.7603,0.0001,0.1064,1.0,1.0
1310.3132,92.2267,0.243847,2.5320999,4.319,TAF,TAF,0.7804949396812118,2.8240228124161044,-0.015,-0.0010988906860511,0.0720725099090624,0.0,0.0731714005951135,2.8149368387942406,58.8418,1.0,0.7588,0.0001,0.1062,1.0,1.0
1310.4656,90.8056,0.238974,2.5272,4.4977,TAF,TAF,0.7616845315465807,2.773940365688387,-0.015,-0.002542795839736,0.0688651289927558,0.0,0.0714079248324918,2.755212471110844,58.846,1.0,0.747,0.0001,0.1046,1.0,1.0
1310.618,89.0143,0.221974,2.5525999,4.7337,TAF,TAF,0.7379739664269094,2.841563764107357,-0.015,-0.0007919930587727,0.06839306629375,0.0,0.0691850593525227,2.836014275218973,58.8503,1.0,0.7044,0.0001,0.0986,1.0,1.0
1310.7704,86.1663,0.210247,2.5938000000000003,4.8697,TAF,TAF,0.7002763783842455,2.929775331769986,-0.015,0.0020839696975316,0.0677348801710546,0.0020839696975316,0.0677348801710546,2.943286949891209,58.8545,1.0,0.6496,0.0001,0.0909,1.0,1.0
1310.9228,81.8034,0.202632,2.6026001,4.8855,TAF,TAF,0.642526797319871,2.876885424853924,-0.015,0.0003474039395546,0.0605842911882925,0.0003474039395546,0.0605842911882925,2.878711216754107,58.8587,1.0,0.6058,0.0001,0.0848,1.0,1.0
1311.0752,77.4631,0.195987,2.5638,4.7469,TAF,TAF,0.5850763614415092,2.724267333611936,-0.015,-0.0053702914766986,0.0494806174084428,0.0,0.0548509088851414,2.7022355660713706,58.863,1.0,0.5896,0.0001,0.0825,1.0,1.0
1311.2276,75.2545,0.184682,2.5329001,4.5189,TAF,TAF,0.555842199590727,2.636645601909076,-0.015,0.0012848528784486,0.0533950590900792,0.0012848528784486,0.0533950590900792,2.6413938007420312,58.8672,1.0,0.5613,0.0128,0.0914,1.0,1.0
1311.38,75.1302,0.181647,2.5302,4.2112,TAF,TAF,0.5541969010676572,2.6299000504753587,-0.015,0.0018330929011954,0.0537890523762882,0.0018330929011954,0.0537890523762882,2.636629690251913,58.8714,1.0,0.5582,0.0136,0.0917,1.0,1.0
1311.5324,74.9644,0.178284,2.5076001000000003,3.6854,TAF,TAF,0.5520022872693868,2.57857230821318,-0.015,0.0059978859756528,0.0577481004071578,0.0059978859756528,0.0577481004071578,2.5999933498875585,58.8757,1.0,0.5527,0.023,0.1003,1.0,1.0
1311.6848,74.0002,0.176281,2.5027002,3.4955,TAF,TAF,0.5392396417670215,2.564376593077811,-0.015,0.0073508593034845,0.0579045757191428,0.0073508593034845,0.0579045757191428,2.589738902999703,58.8799,1.0,0.5412,0.0265,0.1023,1.0,1.0
1311.8372,74.8174,0.184471,2.5077,3.3569,TAF,TAF,0.5500565199090388,2.578238328930414,-0.015,0.0060510945085173,0.0576188932499897,0.0060510945085173,0.0576188932499897,2.599752708531207,58.8841,1.0,0.5541,0.0247,0.1023,1.0,1.0
1311.9896,74.4323,0.208764,2.4874001,2.9922,TAF,TAF,0.5449591388854327,2.532190640876498,0.0396190824400702,0.033751438879239,0.0848413581497483,0.033751438879239,0.0848413581497483,2.654941500588324,58.8884,1.0,0.5472,0.0146,0.0912,1.0,1.0
1312.142,75.0043,0.264,2.4477998,2.7001,TAF,TAF,0.5525304241243385,2.445083017665068,0.1578081625288043,0.0700489389619268,0.1218486662235835,0.0700489389619268,0.1218486662235835,2.7132891574434668,58.8926,1.0,0.5598,0.03,0.1084,1.0,1.0
1312.2944,79.2222,0.303343,2.3972002000000003,2.4579,TAF,TAF,0.6083607108536757,2.315182576255079,0.2308674173071332,0.0904216146720481,0.1474554313145802,0.0904216146720481,0.1474554313145802,2.709983221141155,58.8968,1.0,0.6118,0.0315,0.1171,1.0,1.0
1312.4468,83.4844,0.316776,2.3908,2.3952,TAF,TAF,0.6647773750936483,2.2734009413399883,0.2508897445114825,0.0850365207206764,0.1473593996357059,0.0850365207206764,0.1473593996357059,2.7062210849144805,58.9011,1.0,0.6626,0.0282,0.121,1.0,1.0
1312.5992,85.5808,0.328549,2.2712,2.4267,TAF,TAF,0.6925264002244912,1.8684866598935808,0.2802346607459576,0.1275984135546456,0.1925227635756916,0.0922420799326526,0.1571664299536986,2.484566744779357,58.9053,1.0,0.6868,0.0246,0.1208,1.0,1.0
1312.7516,85.9723,0.329511,2.2255,2.5375,a0,TAF,0.6977084949290921,1.707339368675478,0.2822210526716788,0.143834301733037,0.2092444731326393,0.0906874515212723,0.1560976229208747,2.3494033584379994,58.9095,1.0,0.689,0.0175,0.114,1.0,1.0
1312.904,86.5416,0.319471,2.211,2.6581,a0,TAF,0.7052440415838283,1.6391597330746694,0.2464261819708645,0.1427738795908792,0.2088905084893631,0.0884267875248515,0.1545434164233353,2.239594438762844,58.9138,1.0,0.694,0.0122,0.1094,1.0,1.0
1313.0564,87.0518,0.313883,2.2217,2.8491,a0,TAF,0.7119973103406284,1.6572990697759913,0.2245949211699498,0.1345210766134437,0.2012708244578776,0.0864008068978114,0.1531505547422453,2.233397905125229,58.918,1.0,0.6979,0.0059,0.1036,1.0,1.0
1313.2088,88.1523,0.3133,2.2277998,3.0155,a0,TAF,0.7265640925179289,1.6373773929469395,0.2157820754488641,0.1284798976897756,0.1965952813633314,0.0820307722446213,0.1501461559181771,2.2023086597011607,58.9222,1.0,0.7082,0.0001,0.0992,1.0,1.0
1313.3612,89.923,0.303337,2.2248999,3.0188,a0,TAF,0.7500019854768983,1.5495924490464337,0.163346517615291,0.1182374592851975,0.1885501454236567,0.0749994043569304,0.1453120904953896,2.042778097059596,58.9265,1.0,0.7266,0.0001,0.1017,1.0,1.0
1313.5136,90.2734,0.287245,2.2348999,2.9999,a0,TAF,0.7546400595113609,1.5733283657812098,0.0942329017727091,0.1035763882315763,0.1743238938107664,0.0736079821465917,0.1443554877257817,1.99215890326601,58.9307,1.0,0.7281,0.0001,0.1019,1.0,1.0
1313.666,91.3665,0.269965,2.2547,2.8942,a0,TAF,0.7691088914950113,1.6041467262877287,0.003364737524006,0.0679356687131203,0.1400396272907776,0.0679356687131203,0.1400396272907776,1.8560138127969048,58.9349,1.0,0.7373,0.0001,0.1032,1.0,1.0
1313.8184,92.3842,0.236338,2.2572,2.8117,a0,TAF,0.7825796904244422,1.563238315333194,-0.015,0.042807155467164,0.1161740014444554,0.042807155467164,0.1161740014444554,1.7013185776859636,58.9392,1.0,0.7457,0.0001,0.1044,1.0,1.0
1313.9708,90.5782,0.213021,2.2658999,2.838,a0,TAF,0.7586745485687358,1.687129366554042,-0.015,0.0421103661951014,0.1132361051234204,0.0421103661951014,0.1132361051234204,1.832375742925073,58.9434,1.0,0.7249,0.0001,0.1015,1.0,1.0
1314.1232,89.1954,0.217731,2.3196001,2.8788,a0,TAF,0.7403710988688078,1.947745052912626,-0.015,0.0330756396742764,0.102485430193227,0.0330756396742764,0.102485430193227,2.086111076299923,58.9476,1.0,0.7129,0.0001,0.0998,1.0,1.0
1314.2756,90.69,0.232423,2.3714001,2.9556,a0,TAF,0.7601543906836129,2.122289602365341,-0.015,0.022989414827169,0.0942538889537577,0.022989414827169,0.0942538889537577,2.241266057180324,58.9519,1.0,0.7323,0.0001,0.1025,1.0,1.0
1314.428,91.9722,0.259029,2.4405999,2.9669,a0,TAF,0.777126247210405,2.407823207612633,-0.015,0.0098615413883251,0.0827171270643006,0.0098615413883251,0.0827171270643006,2.472999315301424,58.9561,1.0,0.748,0.0001,0.1047,1.0,1.0
1314.5804,90.8285,0.296638,2.438,3.0205,a0,TAF,0.76198764768639,2.3995824486277564,0.1258015519728611,0.0377374145624487,0.1091737565330477,0.0377374145624487,0.1091737565330477,2.663303030300421,58.9603,1.0,0.7392,0.0001,0.1035,1.0,1.0
1314.7328,87.9034,0.314051,2.3552,3.0813,a0,TAF,0.7232695245179925,2.1074284063405804,0.2200938162398477,0.0835595264985466,0.1513660444221084,0.0830191426446022,0.150825660568164,2.5864662417491635,58.9646,1.0,0.7085,0.0064,0.1056,1.0,0.986323581353156
1314.8852,84.5066,0.308479,2.3227998,3.2303,a0,TAF,0.6783077383300288,2.054590426453911,0.2209294411234641,0.1034023195966401,0.1669936700650803,0.0965076785009913,0.1600990289694315,2.554142056199232,58.9688,1.0,0.6667,0.0055,0.0989,1.0,0.9114096406559384
1315.0376,81.6562,0.270176,2.2509001,3.4964,a0,TAF,0.6405783826569916,1.8960547435298185,0.1279098525289279,0.1195950680893522,0.1796492914634451,0.1078264852029025,0.1678807085769954,2.3428932124054747,58.973,1.0,0.6296,0.0001,0.0881,1.0,0.8376219728649972
1315.19,79.4344,0.223473,2.2551001,3.742,a0,TAF,0.6111694988391578,1.948753571496752,0.0245960010280641,0.0937042428979128,0.1510013834140839,0.0937042428979128,0.1510013834140839,2.249988153729657,58.9773,1.0,0.6004,0.0001,0.0841,1.0,0.8905669371621165
1315.3424,78.4553,0.195083,2.265,3.86,a0,TAF,0.5982096292982265,1.9895608917235224,-0.015,0.0481499846850161,0.1042321374317248,0.0481499846850161,0.1042321374317248,2.124294772992165,58.9815,1.0,0.5847,0.0001,0.0819,1.0,1.0
1315.4948,77.7333,0.180373,2.342,3.9607,a0,TAF,0.5886528671610063,2.1874480301962564,-0.015,0.0345840063021321,0.0897702125984764,0.0345840063021321,0.0897702125984764,2.296446781048654,58.9857,1.0,0.5751,0.0001,0.0805,1.0,1.0
1315.6472,77.4573,0.177713,2.4173,4.0091,a0,TAF,0.5849995896681077,2.371204897185888,-0.015,0.0211090506590858,0.0759527621904708,0.0211090506590858,0.0759527621904708,2.444689204287032,58.99,1.0,0.5728,0.0001,0.0802,1.0,1.0
1315.7996,78.5302,0.189127,2.5023999,4.0156,a0,TAF,0.5992010440961182,2.580738614031136,-0.015,0.0052090623363093,0.0613841602203203,0.0052090623363093,0.0613841602203203,2.601553518839853,58.9942,1.0,0.5848,0.0001,0.0819,1.0,1.0
1315.952,79.6702,0.199162,2.5322002,4.0175,a0,TAF,0.6142906685233082,2.6631143669386885,-0.015,-0.0007293147555303,0.0568604354185297,0.0,0.0575897501740601,2.65997561811072,58.9984,1.0,0.5976,0.0001,0.0837,1.0,1.0
1316.1044,80.0068,0.201934,2.5297,4.0363,a0,TAF,0.6187460786831258,2.65904703019109,-0.015,-0.0004406388174697,0.0575668060590733,0.0,0.058007444876543,2.6571317801512344,59.0027,1.0,0.6189,0.0092,0.0959,1.0,1.0
1316.2568,79.5756,0.201638,2.5228,4.0574,a0,TAF,0.6130384944261045,2.6381324083955886,-0.015,0.0010154173078274,0.0584877761602746,0.0010154173078274,0.0584877761602746,2.642442305685832,59.0069,1.0,0.6136,0.013,0.0989,1.0,1.0
1316.4092,79.3122,0.196323,2.5045,4.0961,a0,TAF,0.6095519969926644,2.589583246886209,-0.015,0.0044504164957532,0.0615959162138155,0.0044504164957532,0.0615959162138155,2.607910582990169,59.0111,1.0,0.6065,0.0203,0.1052,1.0,1.0
1316.5616,80.384,0.188775,2.4915,4.1373,a0,TAF,0.623738891256754,2.560295746851473,-0.015,0.0062802787300095,0.0647557997853301,0.0062802787300095,0.0647557997853301,2.586781152030777,59.0154,1.0,0.613,0.0221,0.1079,1.0,1.0
1316.714,81.7787,0.183101,2.5118999,4.1794,a0,TAF,0.6421998554572819,2.6230013275402952,-0.015,0.0019173349641428,0.062123571413263,0.0019173349641428,0.062123571413263,2.6317453216540554,59.0196,1.0,0.6269,0.0093,0.097,1.0,1.0
1316.8664,83.0782,0.176147,2.5245,4.1681,a0,TAF,0.6594007036530127,2.6687321019128087,-0.015,-0.0009898216309744,0.0608289943364954,0.0,0.0618188159674699,2.66389662254932,59.0238,1.0,0.6362,0.0011,0.0902,1.0,1.0
1317.0188,86.1767,0.180004,2.5215,4.1493,a0,TAF,0.7004140381158619,2.688662718207243,-0.015,-0.001949741851611,0.0637140742217509,0.0,0.065663816073362,2.677743757917787,59.0281,1.0,0.6654,0.0006,0.0938,1.0,1.0
1317.1712,89.0618,0.184876,2.5330999000000003,4.0089,a0,TAF,0.7386027007780424,2.7679064980676724,-0.015,-0.0029674403630125,0.0662765628349288,0.0,0.0692440031979414,2.748062107667371,59.0323,1.0,0.6854,0.0001,0.096,1.0,1.0
1317.3236,91.4136,0.193879,2.5531001,3.9212,a0,TAF,0.769732331241082,2.8977402344657506,-0.015,0.0007668446100533,0.0729292506639047,0.0007668446100533,0.0729292506639047,2.904081265594848,59.0365,1.0,0.6988,0.0001,0.0978,1.0,1.0
1317.476,92.2156,0.194548,2.5443,3.8077,a0,TAF,0.7803480143907365,2.879315490767968,-0.015,0.0002738269463529,0.0734314532954844,0.0002738269463529,0.0734314532954844,2.881661244899589,59.0408,1.0,0.7106,0.0001,0.0995,1.0,1.0
1317.6284,92.8478,0.197642,2.5295999,3.6893,a0,TAF,0.7887161376914994,2.8267438702146315,-0.015,-0.0009927183148055,0.0729494195937724,0.0,0.073942137908578,2.818201043252297,59.045,1.0,0.7266,0.0001,0.1017,1.0,1.0
1317.7808,90.9653,0.200194,2.5295,3.5363,a0,TAF,0.7637984026176527,2.786576893979725,-0.015,-0.0021827038591798,0.069423396386225,0.0,0.0716061002454049,2.770218567274058,59.0492,1.0,0.7146,0.0001,0.1,1.0,1.0
1317.9332,89.0829,0.199447,2.5253999,3.3786,a0,TAF,0.7388819911950718,2.73875794643612,-0.015,-0.0038249957547462,0.0654451909197917,0.0,0.0692701866745379,2.713655408723518,59.0535,1.0,0.7022,0.0001,0.0983,1.0,1.0
1318.0856,90.3377,0.198258,2.5335,3.1855,a0,TAF,0.755491167275105,2.791500955484699,-0.015,-0.0021233161900927,0.0687039807419483,0.0,0.070827296932041,2.776077487781555,59.0577,1.0,0.7059,0.0001,0.0988,1.0,1.0
1318.238,92.5573,0.199702,2.5408000000000004,2.8825,a0,TAF,0.784870930765097,2.8720722021571814,-0.015,9.197223607675653e-05,0.0736736219953045,9.197223607675653e-05,0.0736736219953045,2.872872895009403,59.0619,1.0,0.7412,0.0001,0.1038,1.0,1.0
1318.3904,93.0867,0.204132,2.5452002,2.6351,a0,TAF,0.7918783405648814,2.9074257204098366,-0.015,0.0009210486264184,0.075159643054376,0.0009210486264184,0.075159643054376,2.915904613560401,59.0662,1.0,0.7507,0.0001,0.1051,1.0,1.0
1318.5428,90.4451,0.236236,2.5133,2.3636,a0,TAF,0.7569127687342981,2.7104003495799045,-0.015,-0.0025370290263767,0.0684235430424636,0.0,0.0709605720688404,2.6927337912014724,59.0704,1.0,0.7274,0.0001,0.1018,1.0,1.0
